country,decade,century,trials,battles,population,trials.mil,battles.mil,ln.trials,ln.trials.mil,ln1p.trials,ln1p.trials.mil,battles.tp1,battles.tp2,battles.tp3,battles.mil.tp1,battles.mil.tp2,battles.mil.tp3,weather,urbanization,real.wage,taxes.percap,temperature
France,1440.0,1400.0,19.0,0.0,126e5,1.508,0.0,2.9444389791664403,0.41078426958576436,2.995732273553991,0.9194856227706742,0.0,0.0,0.0,0.0,0.0,0.0,NA,7.427,10.124738860499999,NA,NA
France,1450.0,1400.0,86.0,0.0,13e6,6.615,0.0,4.454347296253507,1.889339797566919,4.465908118654584,2.0301199863471253,0.0,0.0,0.0,0.0,0.0,0.0,NA,7.427,10.3072635974,NA,NA
France,1460.0,1400.0,18.0,0.0,134e5,1.343,0.0,2.8903717578961645,0.2949059175411005,2.9444389791664403,0.8514321595256585,0.0,0.0,0.0,0.0,0.0,0.0,NA,7.427,10.4815479956,NA,NA
France,1470.0,1400.0,14.0,0.0,138e5,1.014,0.0,2.6390573296152584,0.013902905168991434,2.70805020110221,0.7001227942963706,0.0,0.0,0.0,0.0,0.0,0.0,NA,7.427,9.98804209825,NA,NA
France,1480.0,1400.0,84.0,0.0,142e5,5.915,0.0,4.430816798843313,1.7774914974303502,4.442651256490317,1.9336929651167216,0.0,0.0,0.0,0.0,0.0,0.0,NA,7.427,8.5780857408,NA,NA
France,1490.0,1400.0,10.0,0.0,146e5,0.685,0.0,2.302585092994046,-0.3783364407199117,2.3978952727983707,0.521765563804325,0.0,0.0,1.0,0.0,0.0,0.064,NA,7.427,9.16478266515,NA,NA
France,1500.0,1500.0,7.0,0.0,15e6,0.467,0.0,1.9459101490553132,-0.7614260213132397,2.0794415416798357,0.3832194991608447,0.0,1.0,0.0,0.0,0.064,0.0,NA,7.207,8.2352424103,7.158810984,1.0833958511919004
France,1510.0,1500.0,5.0,0.0,1535e4,0.326,0.0,1.6094379124341003,-1.1208578976154293,1.791759469228055,0.28216689176367077,1.0,0.0,0.0,0.064,0.0,0.0,NA,7.207,8.0337047425,7.158810984,-0.6483229376568812
France,1520.0,1500.0,9.0,1.0,157e5,0.573,0.064,2.1972245773362196,-0.5568695622673976,2.302585092994046,0.45298462407614076,0.0,0.0,1.0,0.0,0.0,0.06,-0.12286242687401873,7.207,7.6772618841,7.158810984,0.7061897783733574
France,1530.0,1500.0,5.0,0.0,1605e4,0.312,0.0,1.6094379124341003,-1.1647520911726548,1.791759469228055,0.2715526905218973,0.0,1.0,15.0,0.0,0.06,0.877,1.2016544677190615,7.207,8.02182793115,7.158810984,1.906390919159639
France,1540.0,1500.0,20.0,0.0,164e5,1.22,0.0,2.995732273553991,0.19885085874516517,3.044522437723423,0.7975071958841881,1.0,15.0,7.0,0.06,0.877,0.401,0.6562651581807344,7.207,7.2855367239,7.158810984,0.39756662788545155
France,1550.0,1500.0,57.0,1.0,1675e4,3.403,0.06,4.04305126783455,1.2246573955187687,4.060443010546419,1.4822861267736167,15.0,7.0,6.0,0.877,0.401,0.337,1.8249565357628639,7.207,7.28110423135,10.87710293,1.134833042939886
France,1560.0,1500.0,30.0,15.0,171e5,1.754,0.877,3.4011973816621555,0.5618988939499913,3.4339872044851463,1.0130544003064632,7.0,6.0,9.0,0.401,0.337,0.496,1.4353927432354874,7.207,6.8642873118,10.87710293,-0.3697048156886387
France,1570.0,1500.0,157.0,7.0,1745e4,8.997,0.401,5.056245805348308,2.1968911884349818,5.062595033026967,2.302285047985044,6.0,9.0,1.0,0.337,0.496,0.054,-1.2915538044561483,7.207,6.6503877442,10.87710293,-1.2012727489477033
France,1580.0,1500.0,344.0,6.0,178e5,19.326,0.337,5.840641657373398,2.961451339577117,5.84354441703136,3.0119008547155746,9.0,1.0,0.0,0.496,0.054,0.0,-0.9019900119287718,7.207,6.8098041926,10.87710293,-0.6011721785545585
France,1590.0,1500.0,485.0,9.0,1815e4,26.722,0.496,6.184148890937483,3.2854871961667023,6.186208623900494,3.3222263217911614,1.0,0.0,7.0,0.054,0.0,0.365,-0.5124262194013952,7.207,5.2045045259,10.87710293,-0.849785272003153
France,1600.0,1600.0,494.0,1.0,185e5,26.703,0.054,6.202535517187923,3.284775918644904,6.20455776256869,3.3215407105780166,0.0,7.0,9.0,0.0,0.365,0.46,-0.12286242687401873,7.541,6.0216000954,18.13195259,-0.07822739578339219
France,1610.0,1600.0,708.0,0.0,1885e4,37.56,0.0,6.56244409369372,3.6259396543400624,6.5638555265321274,3.652215469742345,7.0,9.0,8.0,0.365,0.46,0.402,-0.04494966836854342,7.541,6.5506471392,18.13195259,0.4875817134444263
France,1620.0,1600.0,326.0,7.0,192e5,16.979,0.365,5.786897381366708,2.8319772863338746,5.7899601708972535,2.8892044101441576,9.0,8.0,0.0,0.46,0.402,0.0,0.11087584864240718,7.541,5.6204525614000005,18.13195259,-0.36541838304296814
France,1630.0,1600.0,163.0,9.0,1955e4,8.338,0.46,5.093750200806762,2.120823379458605,5.099866427824199,2.2340920965487454,8.0,0.0,0.0,0.402,0.0,0.0,1.0458289507081109,7.541,5.07113074815,18.13195259,0.9205114106566179
France,1640.0,1600.0,65.0,8.0,199e5,3.266,0.402,4.174387269895637,1.1835659945482733,4.189654742026425,1.4506766200491588,0.0,0.0,0.0,0.0,0.0,0.0,-0.35660070239044467,7.541,5.4819669133,18.13195259,-0.22825253838167836
France,1650.0,1600.0,94.0,0.0,2025e4,4.642,0.0,4.543294782270004,1.5351453078522455,4.553876891600541,1.7302386125798046,0.0,0.0,0.0,0.0,0.0,0.0,-0.5124262194013952,7.541,6.5061122932,56.54534889,0.14466710179120182
France,1660.0,1600.0,53.0,0.0,206e5,2.573,0.0,3.970291913552122,0.945072533299607,3.9889840465642745,1.2734055790412728,0.0,0.0,0.0,0.0,0.0,0.0,0.812090675191685,7.541,6.6648025748,56.54534889,0.46614955021609644
France,1670.0,1600.0,196.0,0.0,2095e4,9.356,0.0,5.278114659230517,2.2360178487219327,5.2832037287379885,2.3375660618892913,0.0,0.0,0.0,0.0,0.0,0.0,-1.0578155289397224,7.541,6.32801331635,56.54534889,-0.20682037515335613
France,1680.0,1600.0,178.0,0.0,213e5,8.357,0.0,5.181783550292085,2.123099511019299,5.187385805840755,2.236124726293776,0.0,0.0,0.0,0.0,0.0,0.0,0.812090675191685,7.541,6.17773299005,56.54534889,0.0589384488778976
France,1690.0,1600.0,21.0,0.0,2165e4,0.97,0.0,3.044522437723423,-0.030459207484708574,3.091042453358316,0.6780335427498971,0.0,0.0,0.0,0.0,0.0,0.0,-2.8498089745656547,7.541,5.54305154845,56.54534889,-2.757247799324206
France,1700.0,1700.0,1.0,0.0,22e6,0.045,0.0,0.0,-3.101092789211817,0.6931471805599453,0.04401688541677432,0.0,0.0,0.0,0.0,0.0,0.0,-0.12286242687401873,9.627,5.7536554844,43.51669933,NA
France,1710.0,1700.0,2.0,0.0,227e5,0.088,0.0,0.6931471805599453,-2.430418464503931,1.0986122886681098,0.08434114843375087,0.0,0.0,0.0,0.0,0.0,0.0,-0.35660070239044467,9.627,5.62810737415,43.51669933,NA
France,1720.0,1700.0,4.0,0.0,234e5,0.171,0.0,1.3862943611198906,-1.7660917224794772,1.6094379124341003,0.1578580846155803,0.0,0.0,0.0,0.0,0.0,0.0,1.0458289507081109,9.627,5.16245997355,43.51669933,NA
France,1730.0,1700.0,2.0,0.0,241e5,0.083,0.0,0.6931471805599453,-2.488914671185539,1.0986122886681098,0.07973496801885356,0.0,0.0,0.0,0.0,0.0,0.0,-0.5124262194013952,9.627,5.1294787249,43.51669933,NA
France,1740.0,1700.0,32.0,0.0,248e5,1.29,0.0,3.4657359027997265,0.25464221837358075,3.4965075614664802,0.8285518175661483,0.0,0.0,0.0,0.0,0.0,0.0,0.578352399675259,9.627,5.0270847779,43.51669933,NA
France,1750.0,1700.0,1.0,0.0,255e5,0.039,0.0,0.0,-3.2441936328524905,0.6931471805599453,0.03825871211709034,0.0,0.0,0.0,0.0,0.0,0.0,-0.27868794388496937,9.627,5.3879184919,48.74831879,NA
France,1760.0,1700.0,1.0,0.0,262e5,0.038,0.0,0.0,-3.270169119255751,0.6931471805599453,0.037295784743696894,0.0,0.0,0.0,0.0,0.0,0.0,-0.9019900119287718,9.627,5.2493349511,48.74831879,NA
France,1770.0,1700.0,1.0,0.0,269e5,0.037,0.0,0.0,-3.2968373663379125,0.6931471805599453,0.036331929247390274,0.0,0.0,0.0,0.0,0.0,0.0,0.42252688266430843,9.627,4.95142911295,48.74831879,NA
France,1780.0,1700.0,1.0,0.0,276e5,0.036,0.0,0.0,-3.3242363405260273,0.6931471805599453,0.035367143837291316,0.0,0.0,0.0,0.0,0.0,0.0,NA,9.627,5.460559820941176,77.61075949,NA
France,1790.0,1700.0,1.0,0.0,283e5,0.035,0.0,0.0,-3.3524072174927233,0.6931471805599453,0.0344014267173324,0.0,0.0,0.0,0.0,0.0,0.0,NA,9.627,4.2104720775,77.61075949,NA
France,1800.0,1800.0,0.0,0.0,29e6,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,11.793,6.1208991242,NA,NA
France,1810.0,1800.0,0.0,0.0,302e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,11.793,5.5608526714,NA,NA
France,1820.0,1800.0,0.0,0.0,314e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,11.793,5.601005984,NA,NA
France,1830.0,1800.0,0.0,0.0,326e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,NA,11.793,5.6085406209999995,NA,NA
France,1840.0,1800.0,0.0,0.0,338e5,0.0,0.0,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,11.793,6.7403242367,NA,NA
France,1850.0,1800.0,0.0,0.0,35e6,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,11.793,7.06848867345,NA,NA
Germany,1300.0,1300.0,2.0,0.0,9e6,0.222,0.0,0.6931471805599453,-1.5050778971098575,1.0986122886681098,0.20048886074940359,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1310.0,1300.0,0.0,0.0,875e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1320.0,1300.0,2.0,0.0,85e5,0.235,0.0,0.6931471805599453,-1.448169764837978,1.0986122886681098,0.2110709700799405,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1330.0,1300.0,14.0,0.0,825e4,1.697,0.0,2.6390573296152584,0.5288619862520894,2.70805020110221,0.9921400441575929,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1340.0,1300.0,4.0,0.0,8e6,0.5,0.0,1.3862943611198906,-0.6931471805599453,1.6094379124341003,0.4054651081081644,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1350.0,1300.0,0.0,0.0,775e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1360.0,1300.0,0.0,0.0,75e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1370.0,1300.0,3.0,0.0,725e4,0.414,0.0,1.0986122886681098,-0.8818893051568227,1.3862943611198906,0.346422567474381,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1380.0,1300.0,9.0,0.0,7e6,1.286,0.0,2.1972245773362196,0.2515366258154277,2.302585092994046,0.8268035653726189,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1390.0,1300.0,3.0,0.0,675e4,0.444,0.0,1.0986122886681098,-0.8119307165499123,1.3862943611198906,0.3674170404706345,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.744,NA,NA,NA
Germany,1400.0,1400.0,8.0,0.0,65e5,1.231,0.0,2.0794415416798357,0.20782684720231653,2.1972245773362196,0.8024499154503955,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,NA,NA,NA
Germany,1410.0,1400.0,6.0,0.0,675e4,0.889,0.0,1.791759469228055,-0.11765804346823246,1.9459101490553132,0.6360475885193725,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,NA,NA,NA
Germany,1420.0,1400.0,9.0,0.0,7e6,1.286,0.0,2.1972245773362196,0.2515366258154277,2.302585092994046,0.8268035653726189,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,9.983730114,NA,NA
Germany,1430.0,1400.0,13.0,0.0,725e4,1.793,0.0,2.5649493574615367,0.5838901946229957,2.6390573296152584,1.0271162869630397,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,9.797287869,NA,NA
Germany,1440.0,1400.0,18.0,0.0,75e5,2.4,0.0,2.8903717578961645,0.8754687373538999,2.9444389791664403,1.2237754316221157,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,9.3188038639,NA,NA
Germany,1450.0,1400.0,19.0,0.0,775e4,2.452,0.0,2.9444389791664403,0.8969040180739649,2.995732273553991,1.2389537732211815,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,8.6149713625,NA,NA
Germany,1460.0,1400.0,13.0,0.0,8e6,1.625,0.0,2.5649493574615367,0.4855078157817008,2.6390573296152584,0.965080896043587,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,9.2855701410000009,NA,NA
Germany,1470.0,1400.0,22.0,0.0,825e4,2.667,0.0,3.091042453358316,0.9809542451998772,3.1354942159291497,1.2993738890891888,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,9.972212537899999,NA,NA
Germany,1480.0,1400.0,124.0,0.0,85e5,14.588,0.0,4.820281565605037,2.680199272946434,4.8283137373023015,2.7465013874764628,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.954,9.8055416263,NA,NA
Germany,1490.0,1400.0,105.0,0.0,875e4,12.0,0.0,4.653960350157523,2.4849066497880004,4.663439094112067,2.5649493574615367,0.0,0.0,17.0,0.0,0.0,1.771,NA,5.954,8.8938730025,NA,NA
Germany,1500.0,1500.0,28.0,0.0,9e6,3.111,0.0,3.332204510175204,1.1349442179155,3.367295829986474,1.4136663079157414,0.0,17.0,0.0,0.0,1.771,0.0,NA,6.344,9.121348658555556,NA,0.933383314656104
Germany,1510.0,1500.0,28.0,0.0,93e5,3.011,0.0,3.332204510175204,1.102272249499597,3.367295829986474,1.3890405867879159,17.0,0.0,3.0,1.771,0.0,0.294,NA,6.344,9.0022929423,NA,-0.5393475695959359
Germany,1520.0,1500.0,36.0,17.0,96e5,3.75,1.771,3.58351893845611,1.3217558399823195,3.6109179126442243,1.55814461804655,0.0,3.0,1.0,0.0,0.294,0.095,2.7675936240866554,6.344,8.6990589964,NA,1.143773440977828
Germany,1530.0,1500.0,59.0,0.0,99e5,5.96,0.0,4.07753744390572,1.7850704810772584,4.0943445622221,1.9401794743463283,3.0,1.0,1.0,0.294,0.095,0.093,1.614429614050549,6.344,6.57123608875,NA,1.8676581128983212
Germany,1540.0,1500.0,65.0,3.0,102e5,6.373,0.294,4.174387269895637,1.852070316332157,4.189654742026425,1.9978246790075136,1.0,1.0,0.0,0.095,0.093,0.0,0.0,6.344,6.7358312427,NA,0.3913612943018442
Germany,1550.0,1500.0,43.0,1.0,105e5,4.095,0.095,3.7612001156935624,1.4097667173050328,3.784189633918261,1.628259666674688,1.0,0.0,4.0,0.093,0.0,0.351,-0.46126560401444255,6.344,6.30566128035,NA,1.0617569510558027
Germany,1560.0,1500.0,222.0,1.0,108e5,20.556,0.093,5.402677381872279,3.023152869129983,5.407171771460119,3.0706542000712505,0.0,4.0,2.0,0.0,0.351,0.171,-0.46126560401444255,6.344,5.22578083708,NA,-0.5179519635293195
Germany,1570.0,1500.0,591.0,0.0,111e5,53.243,0.0,6.3818160174060985,3.9748663405494553,6.3835066348840055,3.9934739518371263,4.0,2.0,4.0,0.351,0.171,0.333,0.0,6.344,4.769476931033333,NA,-0.6605893373067571
Germany,1580.0,1500.0,1250.0,4.0,114e5,109.649,0.351,7.1308988302963465,4.697284354895269,7.1316985104669115,4.706363028950571,2.0,4.0,1.0,0.171,0.333,0.083,-0.9225312080288851,6.344,4.8050500128,NA,-0.21841347859670204
Germany,1590.0,1500.0,2048.0,2.0,117e5,175.043,0.171,7.6246189861593985,5.165031658026417,7.6251071482389,5.170728283379144,4.0,1.0,21.0,0.333,0.083,1.721,-0.9225312080288851,6.344,4.579040214466667,NA,-0.7497376959176568
Germany,1600.0,1600.0,1288.0,4.0,12e6,107.333,0.333,7.160845906664299,4.675936151281414,7.161622002939187,4.685209816733817,1.0,21.0,33.0,0.083,1.721,2.683,0.23063280200722128,6.742,4.547535896466667,NA,-0.24337501900775244
Germany,1610.0,1600.0,1849.0,1.0,121e5,152.81,0.083,7.522400231387125,5.029195319617166,7.52294091807237,5.035718074463719,21.0,33.0,17.0,1.721,2.683,1.371,-0.46126560401444255,6.742,4.5346807971,NA,0.5518283398014611
Germany,1620.0,1600.0,2632.0,21.0,122e5,215.738,1.721,7.875499292445208,5.374064708486217,7.87587915949631,5.3786892508062465,33.0,17.0,0.0,2.683,1.371,0.0,-0.46126560401444255,6.742,4.4283673240666666,NA,-0.3467871149963943
Germany,1630.0,1600.0,1189.0,33.0,123e5,96.667,2.683,7.080867896690782,4.571272082582327,7.081708586105575,4.581563733312417,17.0,0.0,0.0,1.371,0.0,0.0,0.6918984060216639,6.742,4.3704464603,NA,0.812141546945286
Germany,1640.0,1600.0,346.0,17.0,124e5,27.903,1.371,5.846438775057725,3.3287342099284394,5.849324779946859,3.3639453959592664,0.0,0.0,0.0,0.0,0.0,0.0,1.3837968120433277,6.742,5.266960770533333,NA,-0.09717171088588086
Germany,1650.0,1600.0,871.0,0.0,125e5,69.68,0.0,6.769641976852503,4.243913332544247,6.77078942390898,4.2581626474514955,0.0,0.0,0.0,0.0,0.0,0.0,-1.3837968120433277,6.742,6.544289326933333,NA,-0.011589286619415124
Germany,1660.0,1600.0,840.0,0.0,126e5,66.667,0.0,6.733401891837359,4.199710077867427,6.734591659972948,4.214598616469919,0.0,0.0,0.0,0.0,0.0,0.0,-0.46126560401444255,6.742,6.191420342833333,NA,0.09895467805809467
Germany,1670.0,1600.0,736.0,0.0,127e5,57.953,0.0,6.601230118728877,4.0596323372119825,6.602587892189336,4.07674051627374,0.0,0.0,0.0,0.0,0.0,0.0,-1.1531640100361062,6.742,6.442519853866667,NA,-0.65702340296232
Germany,1680.0,1600.0,812.0,0.0,128e5,63.438,0.0,6.699500340161678,4.150063050978445,6.70073110954781,4.165703521203913,0.0,0.0,0.0,0.0,0.0,0.0,-1.3837968120433277,6.742,6.262811788466666,NA,0.15244369322463577
Germany,1690.0,1600.0,429.0,0.0,129e5,33.256,0.0,6.061456918928017,3.5042352019503364,6.063785208687608,3.533861731847327,0.0,0.0,0.0,0.0,0.0,0.0,-0.9225312080288851,6.742,5.303386543366667,NA,-2.9713147925012433
Germany,1700.0,1700.0,295.0,0.0,13e6,22.692,0.0,5.68697535633982,3.1220124394643207,5.69035945432406,3.165137438414719,0.0,0.0,0.0,0.0,0.0,0.0,0.46126560401444255,5.423,5.380515513233333,NA,NA
Germany,1710.0,1700.0,173.0,0.0,135e5,12.815,0.0,5.153291594497779,2.5506163598160345,5.159055299214529,2.6257549583753796,0.0,0.0,0.0,0.0,0.0,0.0,0.46126560401444255,5.423,5.234513861933333,NA,NA
Germany,1720.0,1700.0,164.0,0.0,14e6,11.714,0.0,5.099866427824199,2.4607847076675906,5.10594547390058,2.542703748514217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423,5.6123013997,NA,NA
Germany,1730.0,1700.0,27.0,0.0,145e5,1.862,0.0,3.295836866004329,0.6216511788548754,3.332204510175204,1.0515206811342592,0.0,0.0,0.0,0.0,0.0,0.0,0.9225312080288851,5.423,5.5185407766,NA,NA
Germany,1740.0,1700.0,25.0,0.0,15e6,1.667,0.0,3.2188758248682006,0.511025603768657,3.258096538021482,0.9809542451998773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.423,4.7969989323,NA,NA
Germany,1750.0,1700.0,31.0,0.0,155e5,2.0,0.0,3.4339872044851463,0.6931471805599453,3.4657359027997265,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,-0.9225312080288851,5.423,4.844625104966667,NA,NA
Germany,1760.0,1700.0,7.0,0.0,16e6,0.438,0.0,1.9459101490553132,-0.8255363686056909,2.0794415416798357,0.36325325929885494,0.0,0.0,0.0,0.0,0.0,0.0,0.23063280200722128,5.423,4.411912547423077,NA,NA
Germany,1770.0,1700.0,13.0,0.0,165e5,0.788,0.0,2.5649493574615367,-0.2382571891242579,2.6390573296152584,0.5810976767513224,0.0,0.0,0.0,0.0,0.0,0.0,1.1531640100361062,5.423,4.9504046233,NA,NA
Germany,1780.0,1700.0,0.0,0.0,17e6,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.423,4.8157057899,NA,NA
Germany,1790.0,1700.0,3.0,0.0,175e5,0.171,0.0,1.0986122886681098,-1.7660917224794772,1.3862943611198906,0.1578580846155803,0.0,0.0,0.0,0.0,0.0,0.0,NA,5.423,4.208301501235294,NA,NA
Germany,1800.0,1800.0,0.0,0.0,18e6,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,9.922,3.813015155,NA,NA
Germany,1810.0,1800.0,0.0,0.0,205e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,9.922,NA,NA,NA
Germany,1820.0,1800.0,0.0,0.0,23e6,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,9.922,NA,NA,NA
Germany,1830.0,1800.0,0.0,0.0,255e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,NA,9.922,NA,NA,NA
Germany,1840.0,1800.0,0.0,0.0,28e6,0.0,0.0,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA,NA,9.922,NA,NA,NA
Germany,1850.0,1800.0,0.0,0.0,305e5,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,9.922,NA,NA,NA
Hungary,1300.0,1300.0,0.0,0.0,125e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1310.0,1300.0,0.0,0.0,1225e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1320.0,1300.0,0.0,0.0,12e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1330.0,1300.0,0.0,0.0,1175e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1340.0,1300.0,0.0,0.0,115e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1350.0,1300.0,0.0,0.0,1125e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1360.0,1300.0,0.0,0.0,11e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1370.0,1300.0,0.0,0.0,1075e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1380.0,1300.0,0.0,0.0,105e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1390.0,1300.0,0.0,0.0,1025e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA
Hungary,1400.0,1400.0,0.0,0.0,1e6,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1410.0,1400.0,0.0,0.0,1025e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1420.0,1400.0,0.0,0.0,105e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1430.0,1400.0,0.0,0.0,1075e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1440.0,1400.0,0.0,0.0,11e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1450.0,1400.0,0.0,0.0,1125e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1460.0,1400.0,0.0,0.0,115e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1470.0,1400.0,0.0,0.0,1175e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1480.0,1400.0,0.0,0.0,12e5,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1490.0,1400.0,0.0,0.0,1225e3,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.5,NA,NA,NA
Hungary,1500.0,1500.0,0.0,0.0,125e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,3.04,NA,NA,0.6150135108669361
Hungary,1510.0,1500.0,0.0,0.0,125e4,0.0,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,3.04,NA,NA,-0.42892086182233186
Hungary,1520.0,1500.0,3.0,0.0,125e4,2.4,0.0,1.0986122886681098,0.8754687373538999,1.3862943611198906,1.2237754316221157,0.0,0.0,0.0,0.0,0.0,0.0,0.6758309337565573,3.04,NA,NA,1.1647180839255342
Hungary,1530.0,1500.0,3.0,0.0,125e4,2.4,0.0,1.0986122886681098,0.8754687373538999,1.3862943611198906,1.2237754316221157,0.0,0.0,0.0,0.0,0.0,0.0,2.812917940500266,3.04,NA,NA,1.9161491058129712
Hungary,1540.0,1500.0,3.0,0.0,125e4,2.4,0.0,1.0986122886681098,0.8754687373538999,1.3862943611198906,1.2237754316221157,0.0,0.0,0.0,0.0,0.0,0.0,0.20092271003573334,3.04,NA,NA,1.013423247303896
Hungary,1550.0,1500.0,3.0,0.0,125e4,2.4,0.0,1.0986122886681098,0.8754687373538999,1.3862943611198906,1.2237754316221157,0.0,0.0,0.0,0.0,0.0,0.0,1.3881932693377936,3.04,NA,NA,1.0789843431732695
Hungary,1560.0,1500.0,5.0,0.0,125e4,4.0,0.0,1.6094379124341003,1.3862943611198906,1.791759469228055,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,-0.2739855136850909,3.04,NA,NA,-0.6558631167547803
